path,classification,owner,old_lifecycle,reason,imported_by,archive_destination,git_blob_sha,bytes,sha256,replacement_or_current_authority,removal_safety
docs/architecture/NOLLM_ARCHITECTURE_AMENDMENT_V3_9_BOUNDED_APPROXIMATE_HEX_COVERAGE_20260715.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_ARCHITECTURE_AMENDMENT_V3_9_BOUNDED_APPROXIMATE_HEX_COVERAGE_20260715.md,8b0669f64e48cb35ceb71c942aa7c91db6ae3c0c,7933,C44018098AEEE7F577FD759232191813BC20F66495F20D57499C5E09DB7C43DA,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_ARCHITECTURE_BOOK_V3_12_UNIFIED_FIELD_ENCOUNTER_READ_WRITE_DUALITY_20260728.md,KEEP_ACTIVE,DISTRIBUTION,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",,,85a69aae3881273f646ad8d416b656ceae61816a,28087,1451DB2E803CCBE220F7C18CF60977029E3A9EA2FD65D743DF48238FAF4A4B93,,RETAIN_IN_ACTIVE_TREE
docs/architecture/NOLLM_ARCHITECTURE_BOOK_V3_7_ROTATED_MULTI_SCALE_PHYSICAL_MEMORY_FIELD_20260714.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_ARCHITECTURE_BOOK_V3_7_ROTATED_MULTI_SCALE_PHYSICAL_MEMORY_FIELD_20260714.md,c45a9e2972c623c0145883b4158e0a158c58c434,1896,BCF29DB98977FE3BA3F6E893D4D447C3200B35F71C38FCA39B83BD37C5C66A59,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_ARCHITECTURE_BOOK_V3_8_TRANSLATION_COVARIANT_PHYSICAL_COVERAGE_20260714.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_ARCHITECTURE_BOOK_V3_8_TRANSLATION_COVARIANT_PHYSICAL_COVERAGE_20260714.md,f18d9ae1cf4577c8dae55f7334b076f87b8ad01f,10257,A6A9F3F1334A4B2C4DFB27FF56FA3AE23983E3560AABCB03A59221EFAF22FA8C,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_CONTENT_NEUTRALITY_AND_MEMORY_ELIGIBILITY_DECISION_20260723.md,KEEP_ACTIVE,DISTRIBUTION,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",,,ad925a05de78c954533986232b0e61476a28a3ef,5172,9E68E38C48616B595C474DF220A066F06624467B86276ED2E4AFBEBD6B972265,,RETAIN_IN_ACTIVE_TREE
docs/architecture/NOLLM_FIRST_PRINCIPLES_AND_ANTI_DRIFT_20260711.md,KEEP_ACTIVE,DISTRIBUTION,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",,,ecb5a95d37befbd2f5b92d940e96bb3c28bde6f2,17883,8B01EE3A09AA8C42F267CC91C8E80CE8E587B766C09A19F334D4F479344F3E56,,RETAIN_IN_ACTIVE_TREE
docs/architecture/NOLLM_GEOMETRY_ARCHITECTURE_AMENDMENT_V2_ATLAS_COVERAGE_KERNELS_20260629.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GEOMETRY_ARCHITECTURE_AMENDMENT_V2_ATLAS_COVERAGE_KERNELS_20260629.md,bcbd72aeb2571b69b6d316aa1d508531b22af9cf,41824,932781D9C3AEE94BC67698B299B3A0758FB3BB47B2381D0E09A6510DA34DE9C0,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF2_FIELD_ENGINE_ARCHITECTURE.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF2_FIELD_ENGINE_ARCHITECTURE.md,e468f654f2e75fb337db30766b6ce71c8fa39cdb,582,7E360E9429AD303EB0EB34E5F28EC4A9A7FE078A17FF6419E92BC1A162EBF3E2,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF3R2_PLACE_ADMIT_SEPARATION.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF3R2_PLACE_ADMIT_SEPARATION.md,b22bd7505c01793e7641b83621f155dd5737d2e8,717,BDAB595E042B11B749E884280B283DB6C003B4A40F12760FC4F87FC1E3061D9D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF3R_IDENTITY_BOUNDARY_ARCHITECTURE.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF3R_IDENTITY_BOUNDARY_ARCHITECTURE.md,7b7c139c3d5b28c9031c5228273b81ac0dc30304,665,8B8E817D34EADAC22AA5731E946F5D2678E18346F1CB417D4DB15A7A7EDCA0F2,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF3_HOST_RECONNECTION_ARCHITECTURE.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF3_HOST_RECONNECTION_ARCHITECTURE.md,1a739bb5be5d1c620a8bf0f3a0e88bcac40a3022,712,6D00475BA72BF37A6CBCC1E7FA51BD7F19F8EE5CA16AA78157257372B18FA7EB,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF4R_ARCHITECTURE_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF4R_ARCHITECTURE_REPORT.md,cb16e3acf537e70b6f46027ffc01d43323188695,876,C228AD8A7AD24F378F697B685CCE9FAA38F91876B73EAC178FA84E890324C6DE,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF4_PRODUCTION_VALIDATION_ARCHITECTURE.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF4_PRODUCTION_VALIDATION_ARCHITECTURE.md,4d6b42f9e16f960d58df17f9495e6fa64a6013ca,668,004871B04174DC6AF19A2D5E004C7A35E372BB710ADDCFD14C2F8111311A0B40,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF5_PRODUCT_INTEGRATION_ARCHITECTURE.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF5_PRODUCT_INTEGRATION_ARCHITECTURE.md,40d27f7a0591bd4004cd2aa9c7c054e33797ad20,540,8B28CB6AB4479B0C550F62F59E0D552C2743BDCE635DD84CD2685C771F0885BA,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF7_FINAL_ARCHITECTURE_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF7_FINAL_ARCHITECTURE_REPORT.md,4e1b7e56cb807aba52e91f33c21ead96873c9bc6,971,30F378B601842A0281DE6E3318AF4E65BFF94E15142D900B9B111FA16CEC32A8,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF8_ARCHITECTURE_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF8_ARCHITECTURE_REPORT.md,68d99dcefd9ccc22fae6f1ba0581807cb53748b1,294,61372DFC99FB8C7B364DE94C5B71E703194DED0ACB993DDD36015BAB97FB80A5,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_GRF_REFOUNDATION.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_GRF_REFOUNDATION.md,ad109e53b2ddf35f6c9fc142f53cd727b5734409,1537,6F250681782D314FC9566167BAF8470EE70E5883BBBD36076956945E69DDD5D1,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_PROJECT_BOOK_V2_2_LAYERED_CORE_TO_TERMINAL.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_PROJECT_BOOK_V2_2_LAYERED_CORE_TO_TERMINAL.md,2eb8d2472bafe312ce89421b3ad0c3cc732e2ceb,1555,DC82347A4867F244896D0E7219191012FF59B9C9A85B8C691FD8FFF19CD9EE11,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_V2_MIGRATION_BOUNDARY_DG0.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_V2_MIGRATION_BOUNDARY_DG0.md,a4990cfbd57f9148506d1427f1766d44fce2c923,3281,297A430CBCE0BA730E759E0F6CB8F3FA7E249A632BB9E48850180B8782479132,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/NOLLM_V2_MODULE_BOUNDARIES_DG0.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/NOLLM_V2_MODULE_BOUNDARIES_DG0.md,dbea19f6bcc256a692dbf786c51aaf9adb0ff509,4677,D51B71E8B0E75EE3F792FD10FB32EB6FD88A0263A2382BD26E7E2988201024BD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/AL_STATEMENT_FORMATION_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/AL_STATEMENT_FORMATION_BOUNDARY_REPORT.json,65cd830ccf8d6fd906488efb8b2626136f52604b,4725,3E54E7F944D2270C6CC2943DA319143C901BDE6BA5D4D88347AFA960ABE6F2BD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/CORE_PUBLIC_API_ALLOWLIST.json,KEEP_ACTIVE,DISTRIBUTION,GENERATED,Canonical generated governance input required by active validators or package tests.,,,a495a88a852b70c2607f293deed5d7619d50b8d3,1850,4AE3D24D38F2262CCF36BA9C570BC246B739CF7A18E75CEEB2E29A6209D218B1,,RETAIN_IN_ACTIVE_TREE
docs/architecture/module-ownership/CORE_PUBLIC_API_CHANGELOG.md,KEEP_ACTIVE,DISTRIBUTION,GENERATED,Canonical generated governance input required by active validators or package tests.,,,6780e43bdb4b5d69aed9f70a10e31f8e4955068c,810,F018021B43894CED8E0D7355A74C0ACD3E0D2943C605CD4EEFD01CFB61BD91EB,,RETAIN_IN_ACTIVE_TREE
docs/architecture/module-ownership/CORE_SNAPSHOT_TRACE_ACCESS_LAB_DISTRIBUTIONS_BASELINE_TRUTH_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/CORE_SNAPSHOT_TRACE_ACCESS_LAB_DISTRIBUTIONS_BASELINE_TRUTH_BOUNDARY_REPORT.json,3bfef34d4444e90b04714459c8ab0817216f1fbf,4725,C439E3FEFA64529624178C15BC0C0C394AEDE70EA6140F8E383F7C437A1AF3B2,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/CORE_SNAPSHOT_TRACE_ACCESS_LAB_DISTRIBUTIONS_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/CORE_SNAPSHOT_TRACE_ACCESS_LAB_DISTRIBUTIONS_BOUNDARY_REPORT.json,34b77423ce635a5b1a54fe38ad239f8629f5fec9,4725,923AB030C2EFE2300397B3BA6949B8E6F201054570EFF712709C5C61F57798FC,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/CSTALD_BASIS_DEPENDENCY_TRUTH_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/CSTALD_BASIS_DEPENDENCY_TRUTH_BOUNDARY_REPORT.json,30ab9875931373e82e17e3dbd24a8e57ef09b779,4725,1C8C3E13FD96D875261E3FF738297DE1681F44AE9EC33EC02FEA86F434600C1C,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/LD_ACTIVE_TOOL_TRUTH_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/LD_ACTIVE_TOOL_TRUTH_BOUNDARY_REPORT.json,7e2fdcef37d8245167201857c61f6a61a7502e36,4725,4893E49F5E2B261FE6B98D1CD0D1AD97BFF3329FA4BB6E7423399E82EBB1E835,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/LD_ASSET_TAXONOMY_TRUTH_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/LD_ASSET_TAXONOMY_TRUTH_BOUNDARY_REPORT.json,c2b335980ec0dca3514e7a54f1015b1744e5cbe0,4725,DF712527C45926CFA73C1AFD92CF864E52E02DE3720F97D56DE78C02BC3487BD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M0C1_BOUNDARY_REVIEW.md,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M0C1_BOUNDARY_REVIEW.md,377dd8ff578f0366476596c11da6a6fc63432cab,3499,185594015BEDA47A16E815F89275CEACEF3933CE2D58D46DC35D618AEDDB6864,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M0_BOUNDARY_BASELINE.json,KEEP_ACTIVE,DISTRIBUTION,GENERATED,Canonical generated governance input required by active validators or package tests.,,,b370d2ec5ddbce7259197b94e59b35aa0fcd48fe,5869,6DFB72D36003119D906E935E527EC76753517428DCA8FF2ED502D22F35825A68,,RETAIN_IN_ACTIVE_TREE
docs/architecture/module-ownership/M1C1_BOUNDARY_CLOSURE.md,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C1_BOUNDARY_CLOSURE.md,8422ad7c2c6beadc5cc68cfaedcad2358a0d83c0,987,1310FD44993C06867871707BAE8701218F34209546BB681FA7F7898CEEEFAA16,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C1_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C1_BOUNDARY_REPORT.json,2bffda507ff2ee3bdfe4df4a78cbc5e2f45bdf0f,5869,ADB319452455B10F379ACCC06574144BA82148245BD391DADDA2281048A1ADC8,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C2_BOUNDARY_CLOSURE.md,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C2_BOUNDARY_CLOSURE.md,fa23e39c23d1c3f0d9f1ef622cd28ad17b62455c,945,DB82A7654C7A6C88C63A1404F8D7D232ED4A255254F20C05E2E365924DA4D491,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C2_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C2_BOUNDARY_REPORT.json,c1a623a5e4742b2a0adae90f84d1ff1b8894fa71,5869,72A2B99298DC7DC29764766792501F247155B776C10E9E5014D4EEEE2CBBC22E,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C3_BOUNDARY_CLOSURE.md,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C3_BOUNDARY_CLOSURE.md,200a0783e26fd40a16feaf626f561491005f166e,398,77141E37190C0F033FC04AB8C84989CF431CDA05595DF7121F2648D09F38E70A,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C3_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C3_BOUNDARY_REPORT.json,0091134e5a007ca8159d86fb2dd7783fae106070,5869,E414FD7DAD56E3DF25954FC8F99145256932BB60156C5DE43D2BAB092042928C,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C4_BOUNDARY_CLOSURE.md,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C4_BOUNDARY_CLOSURE.md,0e6ff618a7455a8ac62764f9942d7f1ea7e76609,349,AFB4CB28E9E2461642397AF7CE643AC17A08060C857C32E890E7F66E51444D27,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C4_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C4_BOUNDARY_REPORT.json,afc80abe605e5aec42999a18508c4e2e91e85dab,5869,C1BF4EBC511C64A3A9864029150C13D73F2C6D6BAF901B46FD1F2711165F64B8,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C5_BOUNDARY_CLOSURE.md,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C5_BOUNDARY_CLOSURE.md,3d61ea2805014ca17f4ca69491acdf8ed914f1dd,938,E902791886B380CF665CD3D267912EB6A8E885EEE3941F7D86BB6029F6DDCEBF,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C5_BOUNDARY_REPORT.json,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C5_BOUNDARY_REPORT.json,a2b937365aff17a53afa07249e7f4c9e83cf889c,5869,DFC6DAB946252B8A5E7AD91573CA51E1C007E7D610B5BCB7C8B759686356A43D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/architecture/module-ownership/M1C6_BOUNDARY_CLOSURE.md,ARCHIVE_GENERATED,DISTRIBUTION,GENERATED,Superseded generated governance or boundary output; canonical generator and current inputs remain active.,,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/architecture/module-ownership/M1C6_BOUNDARY_CLOSURE.md,8f5bcfa3290e1ad9ebcacbee2fbb589d35a47e33,982,817604EFF9FFE139EE58C94DE57718D1F43806FD6270402C97BDB7598B777EC6,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
